Comments,Label
উত্তরকে স্বাধীন রাষ্ট্র হিসেবে ঘোষণা করায় সানসাকে অভিনন্দন জানিয়ে উত্তরাবাসীর আনন্দ মিছিল - Bengal Beats,0.0
হাসপাতালে ফারুকী,0.0
হারামজাদীকে যেন এটিএনের ত্রি-সীমানায় না দেখি’- পপিকে মাহফুজুর রহমান,0.0
বৃষ্টিতে মিরপুরের রাস্তায় সাঁতার কেটে যুবকদের উল্লাস,0.0
হিনা রব্বানি খারের মায়ের সংগে প্রনয় সম্পর্ক স্থাপনের চিন্তা করছেন জারদারি | দৈনিক মতিকণ্ঠ,0.0
উপজেলা নির্বাচনে না গেলে গু খাই: সেলিম | দৈনিক মতিকণ্ঠ,0.0
যে কারণে জাইঙ্গা পরা অত্যাবশ্যক !,0.0
বদিবৃত্তান্ত: এক দশকে আবদুর রহমান বদির নানা ঘটনাবলি,0.0
থুতু ফেলতে বিমানের ইমার্জেন্সি গেট খুলে ফেললো এক যাত্রী,0.0
আওয়ামী লীগ ও বিএনপির নির্বাচনী ইশতেহারের সচিত্র eআরকি ভার্সন,0.0
নির্বাচনের দিন যানবাহন চলাচল বন্ধ থাকার পরেও যেভাবে ভোট দিতে যাবেন,0.0
ওমর সানী কে খুঁজে পাওয়া যাচ্ছেনা !,0.0
হুমায়ূন আহমেদের হিমু যদি মনোনয়নপত্র পূরণ করতেন,0.0
প্রতিষ্ঠিত হল ‘নিপীড়িত জাফর ঐক্য’ | দৈনিক মতিকণ্ঠ,0.0
সানি লিওনেকে ভাড়া দেওয়ার জন্য মুম্বাই শহরে বাড়ি কিনবেন মতিচুর | দৈনিক মতিকণ্ঠ,0.0
গত রাতে এক হালি গোল আর এক গ্লাস পানি দিয়ে সেহেরি খেয়েছিলেন এক বার্সা ফ্যান - Bengal Beats,0.0
যেভাবে বিড়ালটি ফেক আইডি চিনতে পারল,0.0
এই ৩ টি লক্ষণ থাকলে বুঝতে হবে মেয়েটি কিছু চায়! -,0.0
২৫ বছরের মধ্যে বিয়ে না করলে অদ্ভুত শাস্তির নির্দেশ!,0.0
র‍্যাব নিয়ে মার্কিন প্রতিবেদন সত্য নয়: স্বরাষ্ট্রমন্ত্রী | দৈনিক মতিকণ্ঠ,0.0
"যারা এসএসসিতে ফেল করবে, বন্ধ হয়ে যাবে তাদের ফেইসবুক আইডি!",0.0
আমার বয়স নাকি ৪৬!,0.0
বিচ প্লিজ: ফখরুল | দৈনিক মতিকণ্ঠ,0.0
আলোচিত এই ছবিটিতে বিল গেটস রাস্তায় দাঁড়িয়ে কী করছিলেন?,0.0
"করণ জোহরের ঘরোয়া পার্টি'তে 'নেশাগ্রস্থ' দীপিকাসহ বলিউড তারকারা, ভিডিও ফাঁস -",0.0
ঢাকায় আয়োজিত হতে যাচ্ছে 'ঢাকা আন্তর্জাতিক ধুলা উৎসব',0.0
"অনলাইনে কিনেছিলেন পাঞ্জাবী, প্যাকেট খুলে দেখেন জাঙ্গিয়া !",0.0
Endgame এর স্ক্রিপ্ট পড়তে না দেওয়ায় রুশো ব্রাদার্সদের শেয়ার করা মিমে আমরণ লাইক দিবে টম হল্যান্ড,0.0
"ভাস্কর্য না থাকলে মসজিদও থাকার দরকার নেই, এটিও অপসারণ করা হোক - সুলতানা কামাল",0.0
"""ফণী"" আতংকে অধিকাংশ মেসে বুয়া আসেনি। না খেয়ে দিন কাটাচ্ছে মেস মেম্বারেরা",0.0
"মেয়েরা রুমে একা থাকলে কি কি কাজ গুলি করে জানেন,জানলে চমকে যাবেন জানুন... -",0.0
"স্বামীকে পাশে রেখেই অন্য পুরুষের সাথে সঙ্গম স্ত্রীর, কিন্তু কেন? জানলে অবাক হবেন",0.0
ইউ ন নাথিং স্ন | দৈনিক মতিকণ্ঠ,0.0
দেশে আনা হচ্ছে সেফাত উল্লাহর মরদেহ!,0.0
ঈদে সংগীত সম্রাট মাহফুজুর রহমানের গান বড়পর্দায় দেখার ব্যবস্থা করা হচ্ছে সারাদেশে - Bengal Beats,0.0
হাটহাজারিস্তানে প্রতিষ্ঠিত হল এনাসিয়া বিমারিস্তান | দৈনিক মতিকণ্ঠ,0.0
টেকনাফ ছেড়ে কি এবার কলম্বিয়া-মেক্সিকোতে চলে যাবেন বদি?,0.0
১০টি পরিস্থিতি যখন আপনি কোন মিমে হাহা-রিয়েক্ট করেন না - Bengal Beats,0.0
ব্রাইটনেস ১০০% করেও ঠিকমত GOT-র দৃশ্য দেখতে না পেয়ে মোবাইলের শোরুম ভাংচুর করলেন এক যুবক - Bengal Beats,0.0
ন্যায্যমূল্যে সিগারেট কেনার লাইনে দাঁড়ানো নিয়ে বরিশালে তুমুল সংঘর্ষ - Bengal Beats,0.0
